"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"1012_P"	"1033_P"	"1058_P"	"1014_P"	"1035_P"	"1056_P"	"1016_P"	"1037_P"	"1018_P"	"1039_P"	"1050_P"	"1054_P"	"1010_P"	"1031_P"	"1052_P"	"1023_P"	"1046_P"	"1002_P"	"1044_P"	"1067_P"	"1004_P"	"1027_P"	"1006_P"	"1029_P"	"1048_P"	"1061_P"	"1042_P"	"1065_P"	"1021_P"	"1040_P"	"1019_P"	"1011_P"	"1034_P"	"1057_P"	"1013_P"	"1036_P"	"1055_P"	"1038_P"	"1017_P"	"1059_P"	"1030_P"	"1053_P"	"1032_P"	"1051_P"	"1009_P"	"1001_P"	"1068_P"	"1003_P"	"1024_P"	"1045_P"	"1066_P"	"1005_P"	"1026_P"	"1007_P"	"1049_P"	"1060_P"	"1043_P"	"1064_P"	"1020_P"	"1041_P"	"1062_P"
"ID_5340_OP"	""	""	""	"Solute carrier organic anion transporter family member 4A1 | lovastatin | Triton | 1a |1b-dihomo-5 |9 |11-trihydroxy-6E |14Z-prostadienoic acid-cyclo[8 |12] | 1a |1b-dihomo-6 |8 |12-trihydroxy-10E |14Z-prostadienoic acid-cyclo[5 |9] | 1a |1b-dihomo-9 |11 |15-trihydroxy-5Z |13E-prostadienoic acid-cyclo[8 |12] | 9-oxo-11R |15S-dihydroxy-16 |16-dimethyl-13E-prostaenoic acid | 1a |1b-dihomo-9S |11R |15S-trihydroxy-5Z |13E-prostadienoic acid | 9S |11R |15S-trihydroxy-20a |20b-dihomo-5Z |13E-prostadienoic acid | 9-oxo-11R |15S-dihydroxy-1a |1b-dihomo-13E-prostaenoic acid | methyl 9S |11R |15S-trihydroxy-15-methyl-5Z |13E-prostadienoate | 9R |11R |15R-trihydroxy-16 |16-dimethyl-5Z |13E-prostadienoic acid | 9 |11-dihydroxy-15-oxo-20a |20b-dihomoprost-5Z-en-1-oic acid | Prostaglandin E2 receptor EP2 subtype | (1S |3R |5Z |7E)-1 |3-dihydroxy-24-nor-9 |10-secochola-5 |7 |10(19)-trien-23-al | Lucidone C | Histone deacetylase 2 | Lovastatin | Pregnenolone acetate | 16-Butyl-3-methoxy-estra-1 |3 |5(10)-triene-16beta |17beta-diol | 17beta-Hydroxy-7alpha-methylandrost-4-en-3-one propionate | 17abeta-Hydroxy-D-homoandrost-4-en-3-one propionate | 11beta-Hydroxy-6alpha |11-dimethylpregn-4-ene-3 |20-dione | 7alpha |12alpha-Dihydroxy-3-oxochol-4-enoate | 3alpha-Hydroxy-7 |12-dioxo-5beta-cholan-24-oic Acid | 3beta-Hydroxy-7 |12-dioxo-5beta-cholan-24-oic Acid | 7alpha-Hydroxy-3 |12-dioxo-5beta-cholan-24-oic Acid | 7beta-Hydroxy-3 |12-dioxo-5beta-cholan-24-oic Acid | 12alpha-Hydroxy-3 |7-dioxo-5beta-cholan-24-oic Acid | 12alpha-Hydroxy-3 |7-dioxo-5alpha-cholan-24-oic Acid | 3alpha |11-Dihydroxy-12-oxo-5beta-chol-9(11)-en-24-oic Acid | (23R)-23-Hydroxy-3 |7-dioxo-5beta-cholan-24-oic Acid | 2beta |3beta-Dihydroxy-6-oxo-5alpha-chol-7-en-24-oic Acid | 3alpha-Hydroxy-11 |12-dioxo-5beta-cholan-24-oic Acid | 3alpha |12alpha-Dihydroxy-15-oxo-5beta-chol-8(14)-en-24-oic Acid | 3alpha-Hydroxy-1 |7-dioxo-5beta-cholan-24-oic Acid | 6beta |12alpha-Dihydroxy-3-oxochol-4-en-24-oic Acid | 7alpha |12alpha-Dihydroxy-3-oxochol-4-en-24-oic Acid | 3alpha |7alpha-Dihydroxy-12-oxo-5beta-chol-9(11)-en-24-oic Acid | 3alpha |12alpha-Dihydroxy-6-oxo-5beta-chol-7-en-24-oic Acid | 6alpha-Hydroxy-3 |7-dioxo-5beta-cholan-24-oic Acid | 4 |12alpha-Dihydroxy-3-oxochol-4-en-24-oic Acid | 2 |12alpha-Dihydroxy-3-oxo-5beta-chol-1-en-24-oic Acid | 12alpha-Hydroxy-3 |6-dioxo-5beta-cholan-24-oic Acid"	"405.2615612"	""	"M+H | M+H | M+Na | M+Na | M+Na | M+Na | M+Na | M+Na | M+Na | M+Na | M+Na | M+Na | M+Na | M+Na | M+HCOOH+H | M+H | M+H | M+H | M+HCOOH+H | M+HCOOH+H | M+HCOOH+H | M+HCOOH+H | M+HCOOH+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H"	"1"	"596.6692305"	""	""	""	""	"3"	""	""	""	""	""	""	"14897.85547"	"9698.007813"	""	""	""	""	"8123.118164"	"23249.79688"	""	"10575.50391"	"392368.1875"	""	""	"9305.884766"	""	"8351.017578"	"9497.15625"	""	""	""	""	"27888.87891"	"9497.020508"	"20736.41797"	""	"33569.56641"	""	""	""	"10260.47266"	"66356.10938"	"70961.71875"	""	""	"11515.06738"	""	""	"13415.35547"	""	""	""	""	""	"94407.40625"	"15120.92285"	"45850.09375"	""	"9658.610352"	""	""	""	""	"27411.13672"	""	"175810.0625"	"9872.629883"	"25480.80469"	""	"43249.50781"	""	"14589.60352"
"ID_536_OP"	""	""	""	"Sanaganone | 5-O-Methylleridol | Acutilobin | GA51-catabolite | 2-Hydroxy-7 |8-dehydrograndiflorone | 2' |3' |4' |6'-Tetramethoxychalcone | phenazine ethosulfate | 2' |3' |4' |6'-tetramethoxychalcone | (-)-Deltoin | Decursin | Libanorin"	"367.0940586"	""	"M+Na | M+K | M+K | M+K | M+K | M+K | M+HCOOH+H | M+K | M+K | M+K | M+K"	"1"	"441.7324628"	""	""	""	""	"3"	""	""	""	""	""	""	"133907.9688"	"38560.75"	""	"18739.50781"	""	""	"19737.33398"	""	""	"39820.08203"	""	"202055.7969"	""	""	""	"25397.37891"	""	""	""	""	"99172.64063"	"28995.61133"	""	""	"53235.71875"	""	""	""	"100381.1719"	""	"25037.5332"	""	""	""	"235579.6094"	""	"104363.1328"	""	""	""	"93044.46875"	""	"466246.4063"	""	""	""	""	""	"3040602.75"	""	""	""	"414580.9375"	""	""	""	""	""	""	""	"137376.75"
"ID_53812_OP"	""	""	""	""	"388.340107"	""	""	"1"	"816.1419204"	""	""	""	""	""	""	""	""	""	""	""	"19067.05078"	"15147.22852"	"18426.4082"	"20397.81445"	"26317.73242"	"14709.79395"	"18734.71484"	"18559.08398"	"23362.97656"	"18384.4375"	"19724.64844"	"18821.06055"	"20245.39648"	"19049.55469"	"21100.80859"	"20951.48828"	"26985.46484"	"20074.82617"	"20089.65625"	"17603.82813"	"23356.06641"	"14869.04395"	"28559.11133"	"22640.98828"	"19668.25195"	"17520.98633"	"21550.98047"	"20010.25391"	"17568.64063"	"20158.16602"	"27644.49219"	"18840.05469"	"15556.41602"	"17275.42773"	"17082.75391"	"27352.92383"	"20891.33008"	"22994.82617"	"27426.53906"	"19206.30078"	"14349.33301"	"19388.47852"	"17083.97852"	"26432.20117"	"23421.03516"	"17728.30469"	"23914.29883"	"23842.85547"	"20604.61133"	"16765"	"18936.77148"	"22313.65625"	"16631.99805"	"17380.70898"	"14893.79395"	"14700.89746"	"21886.20898"	"16328.93262"	"21700.30859"	"28186.55273"	"15677.81348"
"ID_5398_OP"	""	""	""	"Cytosolic phospholipase A2 beta | Cytosolic phospholipase A2 beta | Cytosolic phospholipase A2 beta | 1-(11Z |14Z-eicosadienoyl)-glycero-3-phosphocholine | 1-(9Z |12Z-octadecadienyl)-2-acetyl-sn-glycero-3-phosphocholine | hordatine A"	"570.3526009"	""	"M+Na | M+H | M+H | M+Na | M+Na | M+NH4"	"1"	"764.5246396"	""	""	""	""	"3"	""	""	""	""	""	""	"99483.32031"	"38462.80469"	"261097.625"	"131598.375"	"116128.5703"	"39042.71484"	"38643.67578"	"26941.48828"	"57802.01953"	"35208.26953"	"18191.13477"	"300126.1563"	"124666.7422"	"44950.01563"	"299646.4375"	"279172.25"	"42362.86328"	"57604.69141"	"58497.24609"	"80196.46875"	"82147.46875"	"136180.5"	"74558.64063"	"120884.375"	"34845.08984"	"61534.25391"	"130363.5313"	"107968.6641"	"158209.2031"	"61139.34766"	"42249.84375"	"37900.37891"	"32252.72266"	"173188.5469"	"161391.2031"	"73356.09375"	"286955.125"	"26474.2168"	"18535.71875"	"112257.9688"	"45681.42188"	"100032.4688"	"79940.41406"	"47937.61719"	"162718.8594"	"43969.74609"	"148268.5156"	"91362.89844"	"132656.3906"	"46208.19922"	"110221.7656"	"99166.75"	"40921.66016"	"259316.2031"	"27953.25781"	"43657.03906"	"26829.41406"	"68102.10156"	"189415.4844"	"104819.5703"	"66278.38281"
"ID_54_OP"	""	""	""	"1-(11Z-docosenoyl)-2-(9Z-tetradecenoyl)-glycero-3-phosphocholine | 1-(9Z-nonadecenoyl)-2-(11Z-eicosenoyl)-glycero-3-phosphoethanolamine | 1-(11Z-eicosenoyl)-2-(9Z-nonadecenoyl)-glycero-3-phosphoethanolamine | 1-(11Z |14Z-eicosadienoyl)-2-nonadecanoyl-glycero-3-phosphoethanolamine | 1-nonadecanoyl-2-(11Z |14Z-eicosadienoyl)-glycero-3-phosphoethanolamine | 1-(9Z |12Z-octadecadienoyl)-2-heneicosanoyl-glycero-3-phosphoethanolamine | 1-(9Z |12Z-heptadecadienoyl)-2-docosanoyl-glycero-3-phosphoethanolamine | 1-heptadecanoyl-2-(13Z |16Z-docosadienoyl)-glycero-3-phosphoethanolamine | 1-(9Z-heptadecenoyl)-2-(11Z-docosenoyl)-glycero-3-phosphoethanolamine | 1-18:1-2-18:1-sn-glycerol-3-phosphocholine | 1-(9Z-octadecenoyl)-2-(11Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1-(13Z-docosenoyl)-2-(9Z-tetradecenoyl)-sn-glycero-3-phosphocholine | 1-(13Z |16Z-docosadienoyl)-2-tetradecanoyl-glycero-3-phosphocholine | 1-(9Z-tetradecenoyl)-2-(13Z-docosenoyl)-sn-glycero-3-phosphocholine | 1-(11Z-octadecenoyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1-docosanoyl-2-(9Z |12Z-heptadecadienoyl)-glycero-3-phosphoethanolamine | 1-heneicosanoyl-2-(9Z |12Z-octadecadienoyl)-glycero-3-phosphoethanolamine | 1-(13Z |16Z-docosadienoyl)-2-heptadecanoyl-glycero-3-phosphoethanolamine | 1-(11Z-docosenoyl)-2-(9Z-heptadecenoyl)-glycero-3-phosphoethanolamine | 1-(9Z-hexadecenoyl)-2-(11Z-eicosenoyl)-glycero-3-phosphocholine | 1-hexadecanoyl-2-(11Z |14Z-eicosadienoyl)-glycero-3-phosphocholine | 1-(9Z-tetradecenoyl)-2-(11Z-docosenoyl)-glycero-3-phosphocholine | 1-(9Z |12Z-heptadecadienoyl)-2-nonadecanoyl-glycero-3-phosphocholine | 1-(9Z-heptadecenoyl)-2-(9Z-nonadecenoyl)-glycero-3-phosphocholine | 1-tetradecanoyl-2-(13Z |16Z-docosadienoyl)-glycero-3-phosphocholine | 1-(11Z |14Z-eicosadienoyl)-2-hexadecanoyl-glycero-3-phosphocholine | 1-(11Z-eicosenoyl)-2-(9Z-hexadecenoyl)-glycero-3-phosphocholine | 1-nonadecanoyl-2-(9Z |12Z-heptadecadienoyl)-glycero-3-phosphocholine | 1-(9Z-nonadecenoyl)-2-(9Z-heptadecenoyl)-glycero-3-phosphocholine | 1-octadecanoyl-2-(10Z |12Z-octadecadienoyl)-sn-glycero-3-phosphocholine | 1-octadecanoyl-2-(2E |4E-octadecadienoyl)-sn-glycero-3-phosphocholine | 1-octadecanoyl-2-(6Z |9Z-octadecadienoyl)-sn-glycero-3-phosphocholine | 1-octadecanoyl-2-(9Z |12Z-octadecadienoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(11Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(12Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(10Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(11E-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(9E-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(8Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(7Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(6E-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(6Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(3Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(5Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(2Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(16Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(17Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(15Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(14Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(13Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1 |2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1-(9Z |12Z-octadecadienoyl)-2-octadecanoyl-sn-glycero-3-phosphocholine | 1 |2-di-(4Z-octadecenoyl)-sn-glycero-3-phosphocholine | 1-18:0-2-18:2-phosphatidylcholine | 1-(8Z |11Z |14Z-eicosatrienoyl)-2-heneicosanoyl-glycero-3-phosphate | 1-(9Z-nonadecenoyl)-2-(13Z |16Z-docosadienoyl)-glycero-3-phosphate | 1-heneicosanoyl-2-(8Z |11Z |14Z-eicosatrienoyl)-glycero-3-phosphate | 1-(13Z |16Z-docosadienoyl)-2-(9Z-nonadecenoyl)-glycero-3-phosphate | Uteroglobin | Uteroglobin | Uteroglobin | Uteroglobin | Uteroglobin | Uteroglobin | Group XV phospholipase A2 | Uteroglobin | Uteroglobin | Uteroglobin | Uteroglobin | Group XV phospholipase A2 | Uteroglobin | Group XV phospholipase A2"	"786.5984444"	""	"M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H"	"1"	"1022.251977"	""	""	""	""	"3"	""	""	""	""	""	""	"6784656"	"1.03E7"	"7008416"	"9600785"	"5016140.5"	"6903815.5"	"7320333"	"8495388"	"1.11E7"	"7497735"	"3059078"	"2815769.5"	"4886173.5"	"8778752"	"9183417"	"3120683.25"	"4855813.5"	"9631067"	"6238668.5"	"1.05E7"	"9710046"	"1.63E7"	"1.26E7"	"5712825.5"	"6756347.5"	"5671122"	"3340447"	"6857255"	"7349135"	"6020861"	"8591741"	"3850790.5"	"4393047.5"	"8307846"	"5517878"	"5457503.5"	"3486246"	"7582315.5"	"5004942.5"	"5947514.5"	"4753074"	"4863098.5"	"3599059.25"	"3068644.5"	"5396170"	"6855277.5"	"8663035"	"7982017.5"	"6188605.5"	"5482848"	"9329663"	"7425968.5"	"3433207"	"7941754"	"5396507.5"	"3211814.25"	"2643283"	"6798634"	"6379306"	"8071148.5"	"5481692.5"
"ID_5411_OP"	""	""	""	"Dolichyl-phosphate beta-glucosyltransferase | N-acetyl-N6 |N6 |O-tridemethylpuromycin"	"489.2205356"	""	"M+Na | M+NH4"	"1"	"283.9082189"	""	""	""	""	"3"	""	""	""	""	""	""	"46282.43359"	""	""	""	"56777.99219"	""	"7821.29541"	""	""	""	""	"36774.36328"	"32625.40039"	"29594.15625"	""	""	""	"36084.66016"	""	""	"10063.29688"	""	""	""	""	""	""	""	""	""	""	"39082.19922"	""	""	"85961.78125"	""	"27447.66602"	"9011.758789"	""	""	"46238.13672"	"22930.82031"	"55789.52344"	""	""	"8228.371094"	""	""	"198621.7813"	""	""	"101518.6172"	"26948.45898"	"7557.870605"	"28639.67578"	""	"64736.07422"	"17218.41797"	""	""	""
"ID_54141_OP"	""	""	""	"fumigaclavine A"	"300.1847031"	""	"M+H"	"1"	"618.6058929"	""	""	""	""	"3"	""	""	""	""	""	""	"22885.84375"	"23747.76953"	"20422.91016"	"23228.06055"	"30118.67188"	"24031.46875"	"20451.75"	"24445.4082"	"21812.22461"	"23931.76758"	"20698.85547"	"22113.63086"	"20788.03711"	"22368.58008"	"20909.43164"	"19584.43164"	"22316.90234"	"23861.12305"	"21142.36523"	"12357.71484"	"23091.32617"	"20816.92773"	"24650.41406"	"19321.07031"	"22485.77148"	"22073.3457"	"22190.51953"	"17910.75586"	"32019.86523"	"30291.64844"	"20611.23047"	"31579.65039"	"20133.85547"	"30349.2793"	"24660.45703"	"20585.30469"	"31766.10742"	"24269.75781"	"21174.54688"	"21266.07227"	"20539.70508"	"31201.41016"	"18565.16992"	"21048.7793"	"23672.05859"	"24726.29102"	"17829.82813"	"29991.88672"	"19089.25"	"22744.02148"	"15690.0957"	"23022.25586"	"20210.46289"	"30203.43359"	"21099.06641"	"18661.49805"	"21970.32227"	"21551.28906"	"21027.0957"	"32970.41797"	"31116.73242"
"ID_542_OP"	""	""	""	"Deoxycholic acid 3-glucuronide | (3alpha |5beta |7alpha)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-beta-D-Glucopyranosiduronic acid | 3alpha |6alpha-dihydroxy-5beta-cholan-24-oic acid 3-D-glucuronide | Z-Gly-Pro-Leu-Gly-Pro | UDP glycosyltransferase 1 family polypeptide A7 | Gastrotropin | D-Urobilinogen | Urobilins | Urobilin | I-Urobilin | Beta-glucuronidase"	"591.3151886"	""	"M+Na | M+Na | M+Na | M+NH4 | M+Na | M+Na | M+H | M+H | M+H | M+H | M+H"	"1"	"607.5289288"	""	""	""	""	"3"	""	""	""	""	""	""	"1426101.375"	""	""	"15787.43652"	"26605.82617"	""	"24993.33789"	"2993598.75"	""	"66257.24219"	""	"27024.44531"	"214115.4844"	"35859.46484"	""	"51851.03906"	"119948.2109"	"25410.65234"	"7525.902344"	""	"3808.247559"	""	"79559.91406"	""	""	"13482.76563"	"14714.46875"	"14790.44336"	""	"44384.0625"	""	"28441.37695"	""	""	"199789.5625"	""	""	"335756.0625"	"14293.42969"	""	"37124.83203"	"8676.548828"	""	"11246.92676"	""	"39276.10156"	""	"94233.35938"	""	"8506.583008"	"9073.743164"	""	"5955.418945"	""	""	"51474.83984"	"8752.457031"	"38154.48828"	""	"14046.18555"	"418584.625"
"ID_54201_OP"	""	""	""	""	"359.2463058"	""	""	"1"	"803.6182531"	""	""	""	""	""	""	""	""	""	""	""	"23456.76563"	"26409.32031"	"21222.26172"	"17715.77344"	"29334.92969"	"17464.56055"	"18741.15039"	"20395.14063"	"25419.57227"	"17318.36523"	"18905.07227"	"23184.55078"	"16042.75488"	"20834.16602"	"17580.82227"	"20256.07617"	"16872.55469"	"24203.98242"	"24781.18359"	"20755.76563"	"20756.71289"	"13635.1377"	"23093.61133"	"28725.69922"	"17262.30078"	"20360.08594"	"24176.58398"	"22774.47656"	"24496.62891"	"21319.48633"	"32574.85938"	"16803.82617"	"16227.31836"	"21824.19727"	"21714.80859"	"23756.80273"	"27599.31641"	"28194.73242"	"25073.81445"	"22404.29492"	"17848.2793"	"25392.77148"	"24288.69531"	"22609.15625"	"20684.00977"	"16808.7793"	"30890.01758"	"18666.05078"	"22159.04883"	"18048.99023"	"27027.17188"	"25350.88086"	"18576.24805"	"22323.33398"	"19747.29492"	"20661.28711"	"21727.99414"	"18579.75195"	"27642.73438"	"27577.03711"	"27594.86133"
"ID_5451_OP"	""	""	""	""	"446.7883502"	""	""	"2"	"796.9077267"	""	""	""	""	""	""	""	""	""	""	""	"364338.625"	"139251.5781"	"201962.0469"	"300585.0313"	"608731.8125"	"111983.3047"	"168335.375"	"200401.4219"	"382938.9063"	"59056.98047"	""	"552932.625"	"194701.3906"	"236680.3438"	"144538.375"	"221066.8906"	"222652.2969"	"143511.3594"	"510187.25"	"424317.2813"	"171516.2344"	"53291.17578"	"299128"	"440643.9375"	"104885.6563"	"262436.2188"	"411776.5938"	"330826.25"	"290599.3125"	"375310.4688"	"196325.3906"	"49352.53906"	"48165.97656"	"281922.5"	"206991.7031"	"352305.2813"	"789616.5"	"173297.2344"	"174584.6094"	"608150.25"	"122143.2266"	"418371.7188"	"262569.4375"	"320735.75"	"135782.1719"	"280644.9375"	"513422.7188"	"458408.75"	"84584.64063"	"58341.60938"	"345478.25"	"391723.25"	"46961.66016"	"430661.3125"	"91859.08594"	"97782.92188"	"179465.3594"	"408674.4375"	"133170.6406"	"523836"	"487316.0938"
"ID_5452_OP"	""	""	""	""	"435.0896954"	""	""	"1"	"70.79647064"	""	""	""	""	""	""	""	""	""	""	""	"174508.6094"	"121349.4922"	"101269"	"368900.625"	"433761.3125"	"131297.4844"	"325082.375"	"374778.4063"	"357573.6563"	"319988.5625"	"176930.25"	"425837.4063"	"444055.8438"	"435394.2813"	"147568.2969"	"395975.875"	"257479.4375"	"355884.5"	"444765.0938"	"356134.2188"	"186417.3438"	"123352.6328"	"300074.4688"	"258518.375"	"121671.9531"	"345742.3125"	"327932.4063"	"389533.375"	"381883.9688"	"376413.7813"	"384959.3438"	"329602.375"	"129089.9688"	"111486.6563"	"176890.5156"	"237219.9531"	"419498.5313"	"308352.7813"	"342223.3125"	"250543.125"	"179491.8594"	"451262.75"	"219536.5938"	"206671.4844"	"136581.5938"	"353517.0625"	"405777.5"	"375090.9688"	"116304.5"	"237786.3438"	"361439.6563"	"255557.1406"	"267219.6875"	"154675.8125"	"339070.2813"	"180635.5469"	"170597.2656"	"326558.2188"	"149231.2031"	"406017.625"	"368592.9375"
"ID_547_OP"	""	""	""	""	"152.0209231"	""	""	"1"	"46.17520523"	""	""	""	""	""	""	""	""	""	""	""	"393895.0313"	"311802.1563"	"320270.2813"	"151014.4844"	"223322.7969"	"200402.9531"	"149199.6719"	"210444.375"	"219975.9531"	"396142.6875"	"1071600.75"	"257961.0313"	"163273.125"	"138421.9063"	"118364.5078"	"153828.2656"	"167291.1406"	"148673.1094"	"358209.3438"	"293252.8125"	"427493.3438"	"100186.25"	"117335.4219"	"854952.75"	"218693.6719"	"151143.9063"	"175977.1563"	"161301.2031"	"121989.9922"	"137299.8906"	"212263.6719"	"117269.5"	"557300.625"	"437490.1563"	"246763.4375"	"281954.5625"	"175581.0156"	"280252.3125"	"316396.8438"	"423948.25"	"226668.875"	"170132.6094"	"598519.6875"	"109146.4844"	"122946.1797"	"175242.5313"	"316286.2813"	"111806.1172"	"3011891.5"	"409993.7813"	"113469.3984"	"256213.2656"	"510491.4063"	"235768.0625"	"447919.3438"	"273504.5625"	"1106765.75"	"198288.1875"	"120078.8828"	"283498.1875"	"151460.0625"
"ID_5471_OP"	""	""	""	"Bile acid-CoA:amino acid N-acyltransferase | Glycine N-acyltransferase-like protein 3 | Glycocholate | Heteroglycan | (ent-2b |4S |9a)-2 |4 |9-Trihydroxy-10(14)-oplopen-3-one 2-(2-methylbutanoate) 9-(3-methyl-2E-pentenoate) | N-hexadecanoyl-tyrosine | 16-Feruloyloxypalmitate | Myxalamid S | N-(3alpha |7alpha |12alpha-trihydroxy-5beta-cholan-24-oyl)-glycine | 3a |7b |12a-Trihydroxyoxocholanyl-Glycine | Stearidonyl carnitine | Sodium glycocholate"	"466.3141068"	""	"M+H | M+H | M+H | M+H | M+NH4 | M+HCOOH+H | M+NH4 | M+HCOOH+H | M+H | M+H | M+HCOOH+H | M+H"	"1"	"573.6535061"	""	""	""	""	"3"	""	""	""	""	""	""	"250503.875"	""	"11171.37207"	""	"65404.65625"	"16205.01855"	"10425.69531"	""	"5815.043945"	""	"31011.25391"	"13051.36328"	""	"40904.95313"	"13712.27344"	""	"33725.16406"	"518037.375"	"10495.56641"	"11821.05859"	""	"99963.29688"	"33056.28516"	""	"51042.98828"	"199139.0625"	"15549.17188"	"52622.88672"	""	"380172.3125"	"4375.577148"	"5017.404785"	"163591.1563"	""	"66396.30469"	""	"66125.00781"	"6511.879883"	""	""	""	"12463.70605"	""	"13424.43164"	"323197.3438"	""	"18349.13867"	"70656.41406"	""	"121614.3672"	"113779.1016"	""	"80361.9375"	"21212.35742"	""	"13411.66016"	"179371.75"	""	""	"19587.09961"	""
